SMILES                                                                                                                        ,MolWt             ,MolLogP           ,pChEMBL Value
CN(C[C@](C)(CCN1CCC2C(CCN2C(=O)OCc2ccc([N+](=O)[O-])cc2)C1)c1ccccc1)S(=O)(=O)c1ccccc1                                         ,620.7720000000003 ,5.296300000000006 ,8.44
CN(Cc1ccccc1)C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1                                                        ,557.5870000000002 ,6.4202000000000075,6.0
CN(Cc1ccccc1)Cc1cc(Br)ccc1OCc1ccc(Cl)cc1                                                                                      ,430.77300000000014,6.313500000000006 ,5.0
CN/C(=N/C#N)N1CCC(CCN2[C@H]3CC[C@@H]2C[C@H](n2c(C)nc4ccccc42)C3)(c2ccccc2)CC1                                                 ,509.7020000000003 ,4.993000000000005 ,7.96
CN1C(=O)CCC2CN(CC[C@](C)(CN(C)S(=O)(=O)c3ccccc3)c3ccccc3)CCC21                                                                ,483.6780000000002 ,3.597800000000002 ,7.55
CN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2                                                 ,535.6410000000001 ,3.4097000000000017,4.3
CN1C(=O)c2ccccc2C12CCN(CC[C@H](CN(C)S(=O)(=O)c1ccccc1)c1cccc(Cl)c1)CC2                                                        ,552.14            ,5.211300000000006 ,6.41
CN1CCN(CC2(O)CCN(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)CC1                                                                          ,522.9150000000002 ,4.255800000000004 ,6.68
CN1CN(c2ccccc2)C2(CCN(CCCC3(c4ccc(Cl)c(Cl)c4)CCN(C(=O)c4ccco4)C3)CC2)C1=O                                                     ,595.5709999999999 ,5.921200000000006 ,5.15
CNC(=O)COCC(=O)Nc1ccc([C@H](CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)cc1                                          ,657.8070000000001 ,4.652020000000002 ,5.1
CNC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1                                                                  ,492.08900000000034,4.227740000000003 ,9.52
CNC(=O)N1CCC(CN2C[C@@H](c3ccccc3)N(C3CCN(C4(C)CCN(C(=O)c5c(C)cc(C#N)nc5C)CC4)CC3)C2=O)CC1                                     ,654.8599999999999 ,4.559520000000003 ,7.58
CNC(=O)N1CCC(CN2C[C@@H](c3ccccc3)N(C3CCN(C4(C)CCN(C(=O)c5c(C)ncnc5C)CC4)CC3)C2=O)CC1                                          ,630.838           ,4.082840000000003 ,7.5
CNC(=O)NC1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                                         ,458.6280000000002 ,2.8744000000000023,6.46
CNC(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1                                                   ,623.647           ,4.702400000000005 ,8.149999999999999
CNC(=O)c1ccc(CN2CCC(N3C(=O)N(C4CCCCC4)C[C@H]3c3ccccc3)CC2)cc1                                                                 ,474.64900000000034,4.822200000000005 ,7.3566666666666665
CNC(=O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)cc1                                                      ,566.7460000000003 ,6.614500000000008 ,7.77
CNC(=O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCOCC5)C[C@H]4c4ccccc4)CC3)c(C)n2)cc1                                                   ,583.7330000000002 ,5.164220000000006 ,8.89
CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4C)cc2)cc1                                                 ,548.6840000000004 ,3.0711000000000004,4.23
CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CC(F)(F)F)cc2)cc1                                         ,616.6810000000005 ,4.003600000000002 ,4.34
CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)N[C@H]([C@H](O)C3CCCCC3)C(=O)N4CCOC)cc2)cc1                                              ,592.7370000000004 ,3.0877000000000017,4.245
CNc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1                                                              ,547.7470000000002 ,6.510200000000007 ,6.6
CO/C(=N/C#N)N1CCC(CCN2[C@H]3CC[C@@H]2C[C@H](n2c(C)nc4ccccc42)C3)(c2ccccc2)CC1                                                 ,510.68600000000026,5.420000000000005 ,8.7
COC(=O)C(CCC1CCN(C[C@H]2CN([C@H](CC3CC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1)c1ccc(F)cc1                                            ,568.7050000000004 ,5.682500000000005 ,8.82
COC(=O)C(c1ccc(F)cc1)N1CCC(CCN2[C@H]3CC[C@@H]2C[C@H](n2c(C)nc4ccccc42)C3)(c2ccccc2)CC1                                        ,594.7750000000002 ,6.989920000000009 ,9.05
COC(=O)C(c1cccc(C)c1C)N1CCC(CCN2[C@H]3CC[C@@H]2C[C@H](n2c(C)nc4ccccc42)C3)(c2ccccc2)CC1                                       ,604.8390000000002 ,7.467660000000009 ,7.89
COC(=O)C(c1ccccc1)N1CCC(CCN2[C@H]3CC[C@@H]2C[C@H](n2c(C)nc4ccccc42)C3)(c2ccccc2)CC1                                           ,576.7850000000002 ,6.850820000000008 ,8.3
COC(=O)C1(Cc2ccccc2)CCN(CC[C@H](NC(=O)C2CCC2)c2ccc(C(F)(F)F)cc2)CC1                                                           ,516.6040000000002 ,5.550800000000006 ,5.0
COC(=O)N(C)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                                  ,473.6390000000002 ,3.643600000000003 ,6.82
COC(=O)N(CC1CCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                           ,541.758           ,5.204000000000006 ,7.66
COC(=O)N(CC1CCCC1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@@H]2c2ccccc2)CC1                                                           ,495.7080000000003 ,5.141800000000005 ,7.82
COC(=O)N(CC1CCCC1)C1CCN(C[C@H]2CN(C(=O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1                                                          ,509.73500000000035,5.531900000000006 ,7.77
COC(=O)N(CC1CCCC1)C1CCN(C[C@H]2CN(C(=O)c3cccc4ccccc34)C[C@@H]2c2ccccc2)CC1                                                    ,553.7470000000001 ,6.418600000000008 ,7.66
COC(=O)N(CC1CCCC1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3)C[C@@H]2c2ccccc2)CC1                                                          ,503.6870000000002 ,5.265400000000005 ,7.51
COC(=O)N(CC1CCCC1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3Cl)C[C@@H]2c2ccccc2)CC1                                                        ,538.1320000000001 ,5.918800000000006 ,7.92
COC(=O)N(CC1CCCC1)C1CCN(C[C@H]2CN(Cc3ccccc3)C[C@@H]2c2ccccc2)CC1                                                              ,489.7040000000002 ,5.625200000000006 ,7.34
COC(=O)N(CC1CCCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                          ,555.785           ,5.594100000000006 ,8.22
COC(=O)N(Cc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                          ,549.7370000000001 ,5.214000000000006 ,7.0
COC(=O)N1CCC(C(CCN2C[C@H]3CN(C(=O)c4c(C)ncnc4C)C[C@H]3C2)c2ccccc2)CC1                                                         ,505.6630000000003 ,3.7495400000000023,6.13
COC(=O)N1CCC(CN2C[C@@H](c3ccccc3)N(C3CCN(C4(C)CCN(C(=O)c5c(C)ncnc5C)CC4)CC3)C2=O)CC1                                          ,631.822           ,4.509840000000004 ,7.58
COC(=O)N1CCc2nc(C)n([C@@H]3C[C@@H]4CC[C@H](C3)N4CC[C@H](NC(C)=O)c3cccc(F)c3)c2C1                                              ,497.6150000000003 ,3.890520000000003 ,10.0
COC(=O)N1CCc2nc(C)n([C@@H]3C[C@@H]4CC[C@H](C3)N4CC[C@H](NC(C)=O)c3ccccc3)c2C1                                                 ,479.6250000000003 ,3.751420000000002 ,9.52
COC(=O)NC1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                                     ,459.6120000000002 ,3.3014000000000028,6.0
COC(=O)NC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1                                                                                 ,467.7910000000003 ,5.0019000000000045,6.4
COC(=O)N[C@@H](CC(C)N1CCC(n2c(C)nnc2C(C)C)CC1)c1ccccc1                                                                        ,413.56600000000014,4.222720000000003 ,6.5
COC(=O)N[C@@H](CCN1[C@H]2CC[C@@H]1C[C@H](n1c(C)nc3c1CN(C(=O)OC)CC3)C2)c1cccc(F)c1                                             ,513.6140000000004 ,4.110420000000004 ,9.7
COC(=O)N[C@@H](CCN1[C@H]2CC[C@@H]1C[C@H](n1c(C)nc3c1CN(C(C)=O)CC3)C2)c1cccc(F)c1                                              ,497.6150000000003 ,3.890520000000003 ,9.7
COC(=O)N[C@@H](CCN1[C@H]2CC[C@@H]1C[C@H](n1c(C)nc3c1CN(C(C)=O)CC3)C2)c1ccccc1                                                 ,479.6250000000003 ,3.751420000000002 ,9.22
COC(=O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1                                                  ,532.7690000000002 ,5.673700000000006 ,9.0
COC(=O)[C@@H](CCN1[C@H]2CC[C@@H]1C[C@H](n1c(C)nc3cccnc31)C2)c1ccccc1                                                          ,418.5410000000001 ,4.254520000000004 ,6.95
COC(=O)[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1                                                   ,532.7690000000002 ,5.673700000000006 ,8.4
COC(=O)[C@H](CCCNC(=N)N)NC(=O)CCCc1cc(-c2cc(Cl)cc(Cl)c2)nn1-c1ccc2ccccc2c1                                                    ,595.5310000000003 ,5.243070000000004 ,7.2
COC(=O)c1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1                                                                    ,484.6400000000002 ,5.160700000000006 ,6.2
COC(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1                                                   ,624.6310000000001 ,5.129400000000005 ,8.245000000000001
COC(=O)c1ccc(CN2CCN(c3ccc(OC(C)C)c(NC(=O)c4cnccn4)c3)CC2)cc1                                                                  ,489.5760000000002 ,3.624900000000002 ,5.01
COC(=O)c1ccc(N(Cc2ccccc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)cc1                                                             ,569.533           ,5.854600000000006 ,7.05
COC(=O)c1cccc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)c1                                                      ,590.7690000000001 ,4.6644400000000035,6.670000000000001
COC(=O)c1cccc(OC(c2ccc(C(F)(F)F)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)n1                                                   ,639.502           ,6.629500000000006 ,5.98
COC(=O)c1ccccc1C(=O)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1                                                           ,482.6240000000002 ,5.208600000000006 ,7.5
COCC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1                                                                 ,507.1000000000004 ,4.061340000000003 ,9.4
COCC1NC(=O)C2(CCN(Cc3ccc(Oc4ccccc4)cc3)CC2)N(C)C1=O                                                                           ,423.51300000000015,2.4167000000000005,6.5
COCCONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1                                                              ,552.1410000000002 ,4.175940000000002 ,9.52
COCCOc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(C#N)nc3C)CC2)cc1                                                       ,584.7650000000002 ,4.9783400000000055,9.1
COCCOc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1                                                        ,594.2             ,5.760060000000006 ,9.22
COCCOc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1                                                         ,577.7450000000002 ,5.245760000000006 ,8.89
COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C                                                   ,533.6390000000004 ,4.500740000000004 ,8.93
COC[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1                                              ,511.6290000000003 ,4.190000000000004 ,6.7
COC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O                                                  ,493.5740000000001 ,4.185300000000003 ,7.75
COC[C@H]1COCC[C@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1                                                ,511.6290000000003 ,4.190000000000004 ,6.24
CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(C#N)nc2Cl)CC1                                                               ,519.0710000000003 ,3.7226000000000026,10.0
CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(C(=O)NC(C)C)nc2C)CC1                                                        ,558.7490000000001 ,3.644140000000002 ,9.4
CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)[n+]([O-])c2Cl)CC1                                                       ,544.5050000000001 ,3.742720000000003 ,9.4
CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1                                                                 ,508.08800000000036,4.159340000000003 ,9.52
CONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2Cl)CC1                                                                ,528.5060000000001 ,4.504320000000004 ,10.1
COP(=O)(CCC1CCN(C[C@H]2CN([C@H](CC3CC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1)c1ccccc1                                                ,556.6590000000003 ,5.446500000000006 ,7.72
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)(C(C)C)C1                                               ,498.5900000000002 ,3.3374000000000015,8.325
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1                                               ,497.6020000000002 ,3.9424000000000037,7.64
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)n3)CC2)(C(C)C)C1                                               ,498.5900000000002 ,3.3374000000000015,7.58
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3nccc(C(F)(F)F)n3)CC2)(C(C)C)C1                                               ,499.5780000000002 ,2.7324            ,7.46
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@](CC(F)(F)F)(C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)C1                                            ,538.5330000000001 ,3.6338000000000017,8.02
CO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C                                              ,545.6500000000003 ,4.425440000000004 ,8.4
CO[C@H]1CC[C@H](CN2C[C@@H](c3ccccc3)N(C3CCN(C4(C)CCN(C(=O)c5c(C)ncnc5C)CC4)CC3)C2=O)CC1                                       ,602.8240000000002 ,5.236640000000005 ,7.21
CO[C@H]1COCC[C@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1                                                 ,497.6020000000002 ,3.9424000000000037,6.69
COc1cc(C)c(C(=O)N2C[C@@H]3CN(CC[C@H](NC(=O)C4CCCC4)c4ccccc4)C[C@@H]3C2)c(C)c1                                                 ,503.68700000000035,4.753640000000004 ,7.58
COc1cc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc(OC)c1                                                                     ,486.6560000000002 ,5.3913000000000055,5.57
COc1cc(OC)c(OC)cc1CC(=O)N(C)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                                   ,516.6820000000002 ,5.399900000000006 ,5.96
COc1ccc(-c2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C5CCCCC5)C[C@@H]4c4cccc(F)c4)CC3)[nH]n2)cc1                                       ,574.7410000000002 ,6.152900000000006 ,7.92
COc1ccc(/C=C/C(=O)OC(C)C(=O)[C@H]2C[C@@H]2[C@H](O)[C@H]2CC=CC(=O)O2)cc1                                                       ,400.4270000000001 ,2.0779            ,5.16
COc1ccc(/C=C\C(=O)OC(C)C(=O)[C@H]2C[C@@H]2[C@H](O)[C@H]2CC=CC(=O)O2)cc1                                                       ,400.4270000000001 ,2.0779            ,5.14
COc1ccc(C(=O)NCc2c(C)c(CNC(=O)c3ccc(OC)cc3)c3[n+](c2C)CCC3)cc1                                                                ,474.5810000000003 ,3.414340000000002 ,4.16
COc1ccc(C(C(=O)O)N2CCC(CCN3[C@H]4CC[C@@H]3C[C@H](n3c(C)nc5ccccc53)C4)(c3ccccc3)CC2)cc1                                        ,592.7840000000002 ,6.771020000000008 ,8.15
COc1ccc(C)cc1S(=O)(=O)N1CCC(CN2CCC(c3ccc(F)cc3)CC2)CC1                                                                        ,460.61500000000024,4.423020000000004 ,5.89
COc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1ccccc1                                                                              ,415.53700000000015,4.9093000000000035,4.11
COc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1cnccn1                                                                              ,417.51300000000015,3.699300000000002 ,4.41
COc1ccc(C2CCN(Cc3ccc(NC(C)=O)cc3)CC2)cc1NC(=O)c1ccccc1                                                                        ,457.5740000000002 ,5.285500000000004 ,4.15
COc1ccc(C2CCN(Cc3ccc(NC(C)=O)cc3)CC2)cc1NC(=O)c1cnccn1                                                                        ,459.5500000000002 ,4.075500000000003 ,4.23
COc1ccc(C2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1ccccc1                                                                   ,445.5190000000002 ,5.235300000000005 ,4.54
COc1ccc(C2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1cnccn1                                                                   ,447.4950000000002 ,4.025300000000002 ,4.14
COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1                                                                         ,456.6300000000001 ,5.382700000000006 ,6.24
COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1OC                                                                       ,486.6560000000002 ,5.3913000000000055,6.19
COc1ccc(CC(=O)NC2CCN(CC[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)cc1                                                                    ,463.6220000000003 ,3.8660000000000023,7.32
COc1ccc(CN2CCN(c3ccc(OC(C)C)c(NC(=O)c4cnccn4)c3)CC2)cc1                                                                       ,461.5660000000002 ,3.8469000000000024,4.7
COc1ccc(N(Cc2cccc(C#N)c2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)cc1                                                             ,566.5330000000001 ,5.948280000000006 ,8.7
COc1ccc(N(Cc2cccc(C#N)n2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(C#N)nc3C)CC2)cc1                                                      ,551.6950000000004 ,4.525000000000004 ,9.52
COc1ccc(N(Cc2cccc(C#N)n2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1                                                       ,561.1300000000002 ,5.306720000000006 ,9.52
COc1ccc(N(Cc2cccc(C#N)n2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1                                                        ,544.6750000000003 ,4.792420000000004 ,9.15
COc1ccc(N(Cc2ccccc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)cc1                                                                  ,541.5230000000003 ,6.076600000000006 ,7.3
COc1ccc(N(Cc2cccnc2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1                                                            ,536.1200000000005 ,5.435040000000006 ,8.82
COc1ccc(N(Cc2cccnc2)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1                                                             ,519.6650000000004 ,4.920740000000005 ,8.8
COc1ccc(N(Cc2ccsc2)C2CCN([C@H](C)CCNC(=O)c3c(C)ncnc3C)CC2)cc1                                                                 ,507.7040000000004 ,4.8431400000000036,8.92
COc1ccc(N(Cc2cnccc2C)C2CCN([C@@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1                                                          ,550.1470000000004 ,5.743460000000006 ,7.4
COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(C#N)nc3C)CC2)cc1                                                          ,540.7120000000003 ,4.961740000000005 ,9.52
COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(C(=O)NC(C)C)nc3C)CC2)cc1                                                  ,600.8080000000001 ,5.228260000000004 ,10.05
COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1                                                           ,550.1470000000004 ,5.743460000000006 ,9.7
COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1                                                            ,533.6920000000005 ,5.229160000000006 ,9.52
COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)ccnc3C)CC2)cc1                                                               ,515.7020000000005 ,5.090060000000005 ,8.62
COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)ccnc3Cl)CC2)cc1                                                              ,536.1200000000003 ,5.435040000000005 ,9.15
COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cncc3C)CC2)cc1                                                               ,515.7020000000005 ,5.090060000000005 ,8.15
COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)ncnc3C)CC2)cc1                                                               ,516.6900000000004 ,4.485060000000004 ,7.96
COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3cnc(Cl)cc3C)CC2)cc1                                                              ,536.1200000000003 ,5.435040000000005 ,7.91
COc1ccc(NC(=O)N(CCCN2[C@H]3CC[C@@H]2C[C@H](n2c(C)nnc2C(C)C)C3)c2ccccc2)cc1                                                    ,516.6900000000003 ,6.0152200000000065,7.57
COc1ccc(OC)c(S(=O)(=O)N2CCC(CN3CCC(Cc4ccc(F)cc4)CC3)CC2)c1                                                                    ,490.64100000000036,4.198300000000004 ,5.54
COc1ccc(S(=O)(=O)N(C)C[C@@H](CCN2CCC3(CC2)C[S+]([O-])c2ccccc23)c2ccc(Cl)c(Cl)c2)cc1                                           ,621.6520000000003 ,5.951400000000007 ,6.93
COc1cccc(C(=O)N2CCC(CCN3C4CCC3CC(n3c(C)nc5ccccc53)C4)(c3ccccc3)CC2)c1                                                         ,562.7580000000002 ,6.785520000000008 ,7.75
COc1cccc(C(=O)N2C[C@H](CN3CCC(c4ccccc4)CC3)[C@@H](c3ccccc3)C2)c1                                                              ,454.61400000000015,5.430600000000005 ,6.85
COc1cccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)c1                                                                         ,456.6300000000001 ,5.382700000000005 ,6.17
COc1cccc(CN(c2ccc(Br)cc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)c1                                                              ,620.4190000000001 ,6.839100000000007 ,6.41
COc1cccc(NC(=O)N(CCCN2[C@H]3CC[C@@H]2C[C@H](n2c(C)nnc2C(C)C)C3)c2ccccc2)c1                                                    ,516.6900000000003 ,6.0152200000000065,7.28
COc1cccc(OC)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1                                                                 ,513.6820000000002 ,6.001200000000007 ,7.38
COc1cccc(OC)c1NC(=O)NCC1(O)CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1                                                                ,618.9560000000001 ,5.847300000000006 ,7.57
COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1                                                              ,549.0740000000003 ,3.996000000000002 ,5.2
COc1ccccc1C(=O)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1                                                                ,454.61400000000015,5.430600000000005 ,6.85
COc1ccccc1C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1                                                               ,527.1300000000001 ,6.022600000000007 ,6.58
COc1ccccc1NC(=O)N(CCCN1[C@H]2CC[C@@H]1C[C@H](n1c(C)nnc1C(C)C)C2)c1ccccc1                                                      ,516.6900000000003 ,6.0152200000000065,6.42
COc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1                                                              ,548.7310000000002 ,6.477100000000007 ,6.6
COc1ncc(CN2CCC(c3[nH]ncc3Cc3ccccc3)CC2)cn1                                                                                    ,363.4650000000001 ,3.178700000000002 ,4.16
CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C#N)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1                                                       ,591.6050000000001 ,5.214480000000006 ,8.809999999999999
CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(=O)O)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1                                                    ,610.6040000000002 ,5.041000000000005 ,7.27
CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1                                                    ,609.6200000000001 ,4.4417000000000035,8.145
CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1                                                         ,584.5850000000002 ,5.481900000000006 ,8.58
CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3cccc(C(N)=O)c3)CC2)c2ccc(Cl)c(Cl)c2)CC1                                                    ,609.6200000000001 ,4.4417000000000035,8.625
CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccccc3C(N)=O)CC2)c2ccc(Cl)c(Cl)c2)CC1                                                      ,609.6200000000001 ,4.4417000000000035,8.055
CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(NC(=O)c3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1                                                    ,613.5830000000001 ,4.421600000000004 ,6.14
CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(NS(=O)(=O)c3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1                                                ,649.638           ,3.970100000000004 ,8.365
CS(=O)(=O)N1CCC(C(CCN2C[C@H]3CN(C(=O)S(=O)(=O)c4ccc(C#N)cc4Cl)C[C@H]3C2)c2ccccc2)CC1                                          ,619.2090000000001 ,3.814480000000003 ,5.38
