SMILES,CCR5_pIC50,INT_pIC50,RT_pIC50
CCC[C@H](NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](CCC(=O)O)NC(=O)C(N)CNC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](N)Cc1ccc2ccccc2c1)C(=O)O,5.780407352704234,5.564565456106958,5.366125963704928
CN(Cc1c(F)cccc1Cl)C(=O)CNC(=O)c1cccs1,5.808366980608602,5.352633398586765,6.4605354534034225
COc1cc([C@H]2c3c(cc(OC)c(OC)c3OC)C[C@H](C)[C@@H]2C)cc(OC)c1OC,5.300188025098325,4.443796005044262,5.452286512683065
O=C(O)c1ccc(NCc2cccc(Br)c2)cc1,5.739387752434404,4.667022568662504,5.4489742814299404
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H](NCc1ccc(OCCO)cc1)C(=O)N[C@@H]1CCc2ccccc21,5.731972583538312,5.18925323639801,6.07224763519705
C=C[C@@]1(C)CC=C2C(CCC3[C@](C)(CCCCC(=O)O)CCC[C@@]23C)C1,5.868284437829155,4.778489126833023,5.101734973484835
C[C@@H](N1CNc2cc(Cl)ccc2C1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,6.107593780887938,5.423070418166173,6.527696719071319
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n([C@@H]2CCOC2)c(=O)n4C)c(F)n1,6.225402353489979,5.9487680988900555,5.8647522606119
CN1CCN(CCCN2N=C3/C(=C/c4ccccc4)CS(=O)(=O)CC3C2c2ccccc2)CC1,6.293815509634028,4.8972038572699015,5.981626060901481
COC1=Nc2ccc(NC(=O)CCCCCCC(=O)NO)cc2C(C)(C)C1,5.81828678072277,4.409856738567844,6.256165498811704
N#C/C=C1/c2ccccc2N=C(NCCN)c2ccccc21,5.705728444671356,5.418403206859512,5.763112273332797
Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4ccc5c(c4)CCCC5)CC3)ccc2s1,6.311013862731686,5.158851399199984,6.091624274934536
CN(C)c1ccc(C(CNCCc2ccc(C(F)(F)F)cc2)N2CCN(c3ccccc3)CC2)cc1,5.8521596345589595,5.031485126604091,5.885682803597615
O=C1CCCN1C(c1ccccc1)c1c(O)ccc2ccccc12,5.642443071808733,5.107254097042399,5.4152456505620865
CN(C)S(=O)(=O)c1cccc(NC(=O)c2ccc(Sc3nncn3C)c([N+](=O)[O-])c2)c1,4.854947571290927,4.248256192173042,6.274118128575411
COCC(C)NC(=O)c1cc(NC(=O)c2ccc(C)cc2C)cc(-c2ccc(C)cc2)c1,5.245917699564334,4.650276329363697,6.834945961214952
CCN(Cc1ccncc1)CC1(C)Cc2c(N)nc(N)nc2O1,5.561345717397289,5.246745724504326,5.889425146462345
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2nccc3sccc23)CC1,6.123229821286259,5.07370291545444,5.891094967738304
CN(C)C(=O)c1cccc(-c2ccc([C@H]3[C@@H](CO)N4CCCCN(C(=O)C5CCCC5)C[C@@H]34)cc2)c1,7.156806769353218,5.350241846996595,5.431205901637185
O=C1Nc2ccccc2/C1=N/N=C1\SCC(=O)N1c1cccc(Oc2ccccc2)c1,5.119273425092982,4.398869966296274,5.170933300069035
CCCCCCCCCCCCCCC[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H]1CCNC(=N)N1)C(=O)NCCCN[C@H](C(=O)O)[C@H](O[C@@H]1O[C@H](CN)[C@@H](O)[C@H]1O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,6.2094534502890175,5.581678823903324,5.717032726257576
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)n1,5.817441514134931,4.534094120513106,5.656368966312742
CCCCCc1c(-c2ccc(Br)cc2)ncn1CCc1ccccc1OC,6.0638907653667475,4.663302537040999,5.763273811137159
CCCOCc1cccc(-c2cc(NC(=O)[C@H]3CNC(=O)C3)nn2-c2ccccc2)c1,5.790658545542703,5.049826858230468,5.78305228251023
Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1,6.366968840070082,6.118824893015111,5.885800526264686
CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)C2Cc3ccccc3CN2C(=O)C(CCc2ccccc2)NC(=O)OC(C)(C)C)cc1,6.301131233839435,4.966146605969505,6.361876680962923
CCCc1cc(-c2cc(C(=O)N(CCN(C)C)Cc3ccccc3)cc(C(F)(F)F)c2)nc(C#N)n1,6.5778490351387,5.4468631946310735,6.033203738988679
COc1ncccc1Nc1cc2nc3ccccc3n(-c3ccc(C(F)(F)F)cc3)c-2c/c1=N\C1CCC(OC)CC1,5.956690970299311,5.157490767107763,6.152037569667744
Cc1[nH]ccc1-c1csc(NC(=N)NCc2ccccc2)n1,5.410696908119802,5.070346244590478,6.06351951170319
CCCc1[nH]c(=O)c(Cc2cc3cc(OC)ccc3nc2NC)c2cc(OC)c(OC)cc12,6.149493557549362,5.569828180551878,6.0928091971465825
N#Cc1ccc(CN2CCCC2Cn2cccn2)c(F)c1,5.990863524072904,5.7670184618015305,6.477358578526512
CCCCc1ccc(-c2cc(N3CCC(CCNS(N)(=O)=O)CC3)ncn2)cc1,5.908752651252758,5.075761820579163,5.760593447389027
CC(=O)Nc1ncc2c(n1)CC(c1ccco1)CC2=O,5.33936956397056,5.026030367000795,5.882763647853658
COc1ccc(-c2cn[nH]c2)cc1S(=O)(=O)NC1CCCC1,5.849056330776299,5.2392138287636065,5.654731636830122
CCc1cccc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[C@H](Cc2ccccc2)NC(=O)OCc2cccnc2)C(C)C)n1,5.58883743064329,5.874386197079557,6.365462983202307
CC(C)(C)c1cc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)cc(C(O)(C(F)(F)F)C(F)(F)F)c1,6.6849080979721744,5.133929844856429,6.319902442304064
CN(C)CC/C=C(/c1ccccc1)c1cccc(C(=O)O)c1,5.779144387241445,5.085299121952982,5.609681540002092
NP(=O)(O)O,5.911675112137193,4.87231358552605,5.713707432460515
O=S(=O)(Nc1cccc(F)c1)c1ccc(-c2noc(C(F)(F)F)n2)cc1,5.892544223246589,5.212880270500705,5.917953413770942
CC1(C)[C@H]2C[C@H](C/C=C\CCCC(=O)O)[C@@H](NC(=O)c3cccc4ccsc34)[C@@H]1C2,6.372171599353716,4.741758302653282,5.714319857267718
O=c1c(-c2ccc(O)cc2)coc2cc(OS(=O)(=O)O)cc(O)c12,5.240200335710841,5.107035494264664,4.5994564732901555
Oc1ccc(-c2csc(Nc3ccccc3O)n2)c(O)c1,5.5021909281395756,4.96151113431603,5.6082053746534175
CCCCCCNC(=O)Oc1ccc(Cl)cc1C(=O)Nc1cccc(Cl)c1,5.874762526365854,4.659156954746299,6.106739085246423
c1ccc(C[C@H](CCNCc2ccc3c(c2)OCO3)c2ccc3c(c2)OCO3)cc1,5.945939158308019,4.868477135909168,5.6044477807271935
CCNC(=O)[C@H]1OC(n2cnc3c(N)nc(CC4CCC(COC(C)=O)CC4)nc32)[C@H](O)[C@@H]1O,6.0988591780324946,4.599303794450247,6.283457233539764
CO[C@@]12C[C@]3(C)C=CC(=O)[C@H](C)[C@H]3CC1=C(C)C(=O)O2,5.364457868042836,4.8487497990954065,5.815194092059952
C/C=C/C=C/C1=NN(c2cccc(S(=O)(=O)O)c2)C2(C1)SCC(=O)N2c1nc2ccccc2s1,6.0201717806225785,4.418552481926763,5.122781141835985
CCCOC(=O)Nc1nc2ccccc2o1,5.810007328930729,4.663139959747443,5.925608379233324
Cc1ccc(CN(C[C@H](O)CN2CN(c3ccc(F)cc3)C3(CCN(CC4CCCCCCC4)CC3)C2=O)C(=O)[C@H](N)C(C)C)cc1,8.105660678254402,4.842487892873961,6.555839876121611
CCCCCc1cccc(N2CCNCC2)n1,5.652595203294487,5.127144514416102,5.876615315267597
COC(=O)c1ccc2nc(-c3cccc(Cl)c3)c(Cc3cccc(Cl)c3)n2c1,5.874451472673599,5.311601754988427,5.756563922264591
O=C(O)c1c2c(nc3ccccc13)C(=C1CCCC1)CC2,5.855932877900972,5.087788916941575,5.4480586414626195
COc1ccc(S(=O)(=O)NC(C(=O)O)[C@H](N)C(=O)O)cc1,5.777596154444955,4.405041298043005,4.889678875865238
COc1ccc(OC)c(NC(=O)c2cc3oc4ccccc4c3cc2O)c1,5.33580262499622,4.650111199643971,5.034689776213711
Cn1c(-c2ccc(C=O)s2)nc2ccccc21,5.702293721752317,4.719615134864608,5.452203055755563
CC(C)c1ccccc1Oc1ncccc1/C(N)=N/O,5.744557362818522,5.351116237420598,5.5260823927466936
OC[C@H]1OC(n2cnc3c(Nc4cccc(B(O)O)c4)ncnc32)[C@H](O)[C@@H]1O,5.613837229019961,4.711634433802065,6.0225890381691
Cc1cc(C)c(/C=C2\C(=O)N(CN3CCN(C)CC3)c3ccccc32)[nH]1,6.436624617881136,5.701053598856036,6.136691651767122
N=C(S)C(c1ccccc1)c1ccccn1,5.197600700098836,5.081478559674708,5.418759115621161
Oc1nc2ncccc2c(O)c1-c1cccc(Oc2ccccc2)c1,5.296104406837368,5.439036386809939,5.262961506002586
CCCCCCCCc1ccc(-c2noc(CC[C@@H]3CCCN3C(=N)N)n2)cc1,6.492793543672439,4.996497601097721,5.534153066427979
CCC(O)(c1cn(Cc2ccc3c(-c4ccc(OC)cc4)cc(C(N)=O)nc3c2)cn1)C(F)(F)F,5.700653519710895,5.469669436102671,6.19549522879192
COc1cc(/C=C2/SC(=S)N(NC(=O)c3ccccc3[N+](=O)[O-])C2=O)ccc1O,4.499648613094625,5.0594274138515,5.4877407911820795
O=C(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)[C@H](Cc1ccccc1)N1C(=O)/C(=C/c2ccc(-c3ccccc3)cc2)SC1=S,5.95332739056309,4.920540830532194,5.297277260944252
CCCc1nc2c(C)cc(C(=O)NCc3cccc(OC)c3)cc2n1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2onc(C)c2C)cc1,7.71869301832321,4.975955058107341,6.774706645918315
Cc1ccc(C2COCCN2C(=O)c2cccc(N(C)C)c2)o1,6.278200372876854,5.357077600502397,5.541578612679173
O=S(=O)(c1cccc(-c2nnc3n2CCCCC3)c1)N1CCCC1,5.922146432361294,5.7610111578469105,5.956422969327035
Oc1nc(CN2CCCCC2)nc2ccccc12,5.655354451702919,5.04870206937267,5.210311383112587
CNc1nc(N)nc2nc(-c3c(SC)cccc3C(F)(F)F)ccc12,6.141546132883228,5.120822369699677,6.232441237536204
Cc1cc(N)nc(C)c1CNC(=O)c1cn(Cc2ccccc2)c2ccccc12,6.021725121887778,5.893478622668166,6.621998993264358
N#CSC1CCCCNC1=O,5.739101325401772,4.676855310711119,5.46496135034589
Cc1nc2c(N3CCOCC3)nccn2c1-c1cnn(Cc2ccc3ccccc3n2)c1,6.012338219659788,4.9990157508423865,5.994928984156177
CCN1Cc2nc3ccc(OC)cc3c(NCc3ccc(OC)c(Cl)c3)c2C1=O,5.77851203007157,6.3378075067023385,6.153878666768338
Brc1cccc(CCCN2CCN([C@@H](Cc3ccccc3)CN3CCCC3CN3CCNC[C@@H]3Cc3ccccc3)C[C@@H]2Cc2ccccc2)c1,7.232470630663906,5.163967104682776,6.048133065247819
CCCN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,5.768970018273783,5.070334175639733,6.189165929993718
COc1cc(C(=O)NC2CCc3cc(OC)c(OC)c(OC)c3-c3ccc(OC)c(=O)cc32)cc(OC)c1OC,5.287876302661147,4.561300374591887,5.531964298953764
CC(C)NC(=O)OCc1c(COC(=O)NC(C)C)n(C)c2c1ccc1ccsc12,6.380503974495006,4.989776642208417,5.806224742695731
Cc1cc(C(=O)O)c2ccccc2n1,5.878455297083455,5.316941242302294,5.2980065752171335
CC(C)(Cc1ccccc1)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,5.7010407601896995,4.751312722277733,5.497656218567657
O=[N+]([O-])c1ccc(/N=N/c2c3ccc(O)cc3c(O)c3c(O)cccc23)c([N+](=O)[O-])c1,4.887306092142498,4.938785675910172,5.4146766359547245
CCCc1c(OCCCCCOc2cc3c(cc2C(C)=O)CCC2(CCC(C(=O)O)CC2)O3)ccc(C(C)=O)c1O,6.060873108448152,4.750421804587159,5.0850824771722
CC(C)(C)NS(=O)(=O)c1ccc(CCC(=O)N2CCCC2)cc1,6.552063800593828,5.033014897950578,5.854244834169712
CCCCn1c(S)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,6.272923469929243,5.093374266025131,6.141055758276589
COc1ccccc1/C=C/C(=O)c1ccc(OCCCN2C(=O)/C=C\C(C)(C)C/C=C(/C)CC/C=C\2C)cc1,5.8656905921423155,4.552952641394547,5.667836977598188
O=C1/C(=C\c2cn(CC(O)Cn3cc(/C=C4\C(=O)N(c5c(Cl)cccc5Cl)c5ccccc54)c4ccccc43)c3ccccc23)c2ccccc2N1c1c(Cl)cccc1Cl,6.354866083888135,4.967149862056084,5.6319147985399205
CCOC(=O)CCCn1c(N(C)C)nc2c(Br)c(Br)c(Br)c(Br)c21,6.043398794409744,5.106789991123778,5.754967174562642
Cn1c2c(c3ccc(-n4ccc(OCc5ccccc5)cc4=O)nc31)C(=O)NCC2,5.417038776225379,6.1692265673672875,5.671263223499235
COC(=O)c1ccc2nc3n(C)c4ccc(C(=O)OC)cc4c(NCCCN)c-3c2c1,5.647748192645728,5.031937822495858,5.813442497528928
Clc1cc(Cl)cc(-n2nnc(-c3cccnc3)n2)c1,5.887383763891347,5.1456963154513495,5.93788539338058
Oc1ccccc1-c1nc(/C=C/c2ccccc2)no1,5.624709708544042,4.943277683902321,5.501190884317856
COc1ccc(Oc2ccc3c(c2)CCN(C(=O)OC(C)(C)C)C3C(=O)NCCN(C(C)C)C(C)C)cc1,5.731943758670001,5.090143422359051,6.211698332036304
NC(=O)c1ccccc1NC(=O)c1ccccc1F,5.595529177321208,5.5107477961353615,5.600011532673007
Cc1cccc(C(=O)NC2CCN(CC(=O)Nc3cccc(Cl)c3)CC2)c1,5.619579595979023,4.862757755722401,6.341422421354917
O=C(CCN1CCCC1)Nc1ccc2nc3ccc(NC(=O)CCN4CCCC4)cc3c(Nc3ccccc3O)c2c1,6.665706724474664,5.115258573705884,5.8882293715033605
CN1C(=O)C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](C/C(=C\c5ccccc5)[C@@H]4O)[C@@H]3CC[C@@H]12,5.573408588595438,4.7015501143209635,5.36158806409122
CCC(CC)C(=O)c1c[nH]c(C(=O)NCc2ccc(F)cc2)c1,5.119835857427678,5.381047821970977,6.029679264920994
O=S(=O)(c1ccccc1)C1CCN(CCCc2ccccc2)CC1,5.642357288764282,4.662154189197786,5.863363797518327
CCCS(=O)(=O)Nc1cccc(OCc2nc3ccccc3s2)c1,5.9830929997891245,4.830149615254021,6.141947699941618
Cc1ccc(/C=C/C(=O)c2ccc(NC(=O)Nc3ccccc3)cc2)cc1,5.338811569896894,4.558037160147552,5.696193569889389
Cc1c(C(=O)CN2CCCCC2)[n+]([O-])c2ccccc2[n+]1[O-],5.536403239133555,5.17377641985105,5.1954230923140745
CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)Nc4nc5ccc(F)cc5s4)CC[C@]3(C)CC[C@]21C,6.873735799739296,4.865934647239611,6.4093129885311715
COc1ccc(C(=O)Nc2cc(OC)c3cc2C[C@H]2c4c(cc(OC)c(OC)c4Oc4cc5c(cc4OC)CCN(C)[C@H]5Cc4ccc(cc4)O3)CCN2C)cc1,6.554032661975734,4.859011952607088,6.238890621207244
Cc1ccc(-c2ncccn2)c(C(=O)N2C3CCC2C(COc2ccc(F)cn2)C3)n1,6.797851873340384,6.62873078922384,6.4001263744202
CC(=O)OC[C@H]1O[C@@H](CC(=O)/C=C/c2ccc([N+](=O)[O-])s2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,5.653060347404724,4.884728140237344,5.0144134345767215
CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2OCc2ccccc2)nc1,5.805892038419151,5.342490418242339,6.456433200941751
COc1cccc(NC2(C(=O)Nc3nc4ccc5[nH]ncc5c4s3)CC2)c1,4.7800843677614075,5.0671482897688955,6.087729478210402
O=C(CNS(=O)(=O)NCc1cccc(Oc2ccccc2)c1)N1CCN(Cc2ccccc2)CC1,6.118417449938983,5.2458581155532364,6.157980292043943
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)N1CCC(CC1)OCCC/C=C\c1cc3c(cc(OCC)nc3cc1OC)O2)C(=O)NS(=O)(=O)C1CC1,7.0336812766113495,5.312899405281636,6.040222338249921
CCCCC(=O)Nc1ccc(C(F)(F)F)c(-n2nc(CC)n(Cc3ccc(-c4ccccc4S(=O)(=O)NC(=O)OC(C)(C)C)cc3F)c2=O)c1,6.637300578128024,5.220901280447954,5.811096346069161
CNC(=O)c1cccc(Nc2ncnc(N[C@H](C)CCc3ccccc3)n2)c1,5.449058024162051,4.955197209457499,6.4669141521235165
Cc1ccc(CNC(=O)NC(C)CN2CCOCC2)s1,6.250723212175996,4.7794877491862255,6.0208911350811585
N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2ccc(Cl)cc12,5.866663700347375,5.200588302766184,4.686592828074654
CC1=NN(c2cccc(C(=O)O)c2)C(=O)/C1=C\c1ccc(-c2ccc([N+](=O)[O-])cc2Br)o1,4.932551636570438,4.892049945181822,5.058508122413641
C[C@@H]1C[C@H](C)[C@@H](O)CC(=O)O[C@H]([C@H](C)CC(=O)O)C/C=C\C=C(\C#N)[C@H](O)[C@@H](C)C[C@H](C)C1,6.252162235749831,4.511779730623426,5.331526261659385
Cc1noc2cc3c(nc12)[nH]c1ccc(Cl)cc13,5.803378080033213,5.498424099327759,5.943828292030942
Cc1cccc2c1CC1(C2)Cc2c(C)cccc2C1=O,4.967996780240681,4.7483343872504316,5.5075449194217105
CCCCn1cc(C(=O)C(=O)Nc2ccc(OC)nc2)c2ccccc21,5.538073153015461,5.733960095971583,5.862846377543948
CC1(C)CC[C@]2(CO)C(=O)C[C@]3(C)C(=C2C1)C=C[C@@H]1[C@@]2(C)CC[C@H](O)[C@@](C)(CO)[C@@H]2CC[C@]13C,6.1266894419233475,4.464466195328162,5.267846810289714
COC(=O)NC1[C@H](C)O[C@@H](O[C@H]2C/C=C(/C)[C@@H]3C=C[C@@H]4[C@@H](O[C@H]5CCCCO5)[C@@H](C)C[C@H](C)[C@H]4[C@]3(C)/C(O)=C3/C(=O)O[C@]4(CC(C=O)=C[C@H](OC(C)=O)[C@H]4/C=C\2C)C3=O)CC1(C)[N+](=O)[O-],6.266651495778462,5.011437140210388,5.908880332338456
CCOC[C@H](CCc1ccccc1)NC(=O)C1(NC(=O)CC2C3CC4CC(C3)CC2C4)CCCC1,7.304667316028409,4.560200058372474,5.85202145374749
O=C(Nc1cccc(C(F)(F)F)c1)c1ccnc(N2CCc3nc(CS)ncc3C2)c1,5.96913553568869,5.871562647561166,6.445397653490997
NC(=O)c1cn(-c2ccccc2)c2c1CCc1cnc(NC3CCCC3)nc1-2,5.632884943719452,5.321520997646015,6.174592991681579
CO[C@H]1CN(Cc2ccc([C@H](C)NC(C)=O)cc2)Cc2ccc(OCC3CC3)cc21,6.352385195589806,4.868106054825083,5.5455210367119285
CCOCCCN=C(S)N1C2CCC1CC(NC(=O)NC1CCCCC1)C2,6.807181446436857,4.807752147211158,6.042490117006882
CC(C)(C)C1CCC(C(=O)NCCCc2ccccc2)CC1,5.570756829938429,4.655604069517145,5.476064278546873
CC(N)COCC(C)OCC(C)OCC(C)N,6.0949139475610785,4.678644383794475,5.202767680374599
O=c1c2ccccc2nc(N/N=C/c2ccccc2)n1O,5.601336618750047,5.132553204022668,5.8057892833663844
C[C@H](NC(=O)[C@H](CCN)NC(=O)[C@@H](N)CCCCNC(=O)C(N)CCCCN=C(N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,5.265579006931432,5.255603142345853,5.412006477937548
CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)c(Cl)c1,5.632102907970549,4.9046102266315135,5.4786225360343535
Cc1ncc([N+](=O)[O-])n1CCSc1nnc(-c2ccc(F)cc2)o1,5.6658824494578015,5.544701716369737,6.485806189221822
Cc1cccc(Nc2nc(-c3ccnc(C)c3)cs2)c1,5.504085481833831,5.218985779760785,6.59494768058609
O=C(NCc1nnc2n1C(C(=O)NC1CC1)CC2)c1ccc(Cl)cc1Cl,6.453809225661141,5.403687941035371,5.690128339373512
COc1ccc(-c2nnc(C(NCc3ccccc3)c3ccc[nH]3)o2)c(OC)c1,5.302926613787326,4.749659798449482,5.8017682165878846
O=C(Nc1ccc(F)cc1)NC1CCN(Cc2c(F)cccc2Cl)CC1,6.135332162680536,5.416918387363388,6.5758981083288806
Cc1csc(Nc2ccccc2)[n+]1-c1ccccc1,5.494187559590219,4.637061246581961,5.451308020133196
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)Nc1ccc2ncccc2c1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,7.197936466896163,5.610744614667805,6.625565171244862
CCOc1cccc(C(=O)N(Cc2ccc(CC)cc2)C2CCS(=O)(=O)C2)c1,6.085156374657714,5.150408855591758,5.745102740530345
Cc1ccc(Nc2nc(SCc3cn(Cc4ccccc4Cl)nn3)nc(-c3ccc(C(C)C)cc3)c2C#N)cc1,6.360148204691818,4.90777855220545,7.041516417745262
COc1cc2nc(N3CCCC3)nc(NCCCCCN3CCN(C(=O)OC(C)(C)C)CC3)c2cc1OC,7.4485423111022,4.916814511640727,6.216353062145372
CC1CCc2c(sc(NC(=O)/C=C/c3cccs3)c2C(=O)O)C1,5.673090871919175,4.769786404985099,5.738982171801844
N[C@H]1C[C@@H](N)CN(c2nc(N3C[C@@H](N)C[C@@H](N)C3)c(Cl)c(Nc3ccc(NC(=O)C4=CN(C5CC5)C5C=C(N6CCNCC6)C(F)=CC5C4=O)cc3)c2Cl)C1,6.686024604271699,5.299838660871798,6.306892082905741
CC(Oc1ccccc1-c1cccc(F)c1)C1=NCCN1,5.613307299182826,4.851008499861989,6.024993249425304
COc1ccc(NC(=O)COC(=O)C2CC(=O)N(c3ccc(OC(C)C)cc3)C2)cc1,4.792392366670639,4.61843364620656,5.435703322636406
Cc1ccc(OCCCn2ccnc2)cc1,5.630764512469665,4.795372863481213,5.254250355360281
Cc1ccc(OC2CCN(C(=O)C(=O)Nc3ccc4nc(O)sc4c3)CC2)cc1,5.799368684778458,5.147926024292428,5.5967992833988465
CCCCc1nnc(NCc2ccc(OC)cc2)n1Cc1ccc(NC(=O)c2ccccc2-c2nnn[nH]2)cc1,6.18431307933637,4.978973533565695,6.334454803708825
C=CCc1cccc(/C=N/NC(=O)CN2CCN(Cc3cccnc3)CC2)c1O,5.399651808359442,5.067579193384105,5.645396836704857
Cc1cc(-c2c(F)ccc(O)c2F)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,6.875219962948217,5.062771146048967,6.441033584431336
CN(C)CCCN1CC[C@H]2c3ccccc3[C@@H](c3ccccc3)[C@H]2C1,5.963667579159047,4.71787272999923,5.051217772958201
Cc1ncc(CO)c(/C=N/Nc2ncccn2)c1O,6.126783261338663,5.098165001687634,5.916320414283785
COc1ccc(-c2cc(NC(=O)c3cncn3-c3ccccc3)ccc2OC)cc1,4.9332757516046755,4.554328991829748,5.6554432114121855
CC(C)=CC(=O)OCC(=O)Nc1ccccc1Cl,5.753348827748612,4.368608233956339,5.885174666954579
